timestamp,open,high,low,close
1268179200000,1.3012,1.30125,1.30065,1.30065
1268179500000,1.3007,1.30085,1.30035,1.30075
1268179800000,1.30075,1.30085,1.3004,1.30065
1268180100000,1.30065,1.30095,1.30035,1.30035
1268180400000,1.30045,1.30085,1.3004,1.30055
1268180700000,1.30055,1.30095,1.29975,1.3002
1268181000000,1.3002,1.30035,1.29925,1.30025
1268181300000,1.30015,1.3002,1.29925,1.2996
1268181600000,1.2996,1.2999,1.2993,1.2997
1268181900000,1.29965,1.29975,1.2994,1.2996
1268182200000,1.2996,1.29975,1.29925,1.29955
1268182500000,1.2996,1.29985,1.29905,1.29985
1268182800000,1.29975,1.3,1.2994,1.3
1268183100000,1.30005,1.30005,1.2996,1.29965
1268183400000,1.29965,1.3005,1.2996,1.30045
1268183700000,1.30025,1.3005,1.30015,1.3003
1268184000000,1.3003,1.3004,1.29995,1.30025
1268184300000,1.30015,1.3007,1.29975,1.30055
1268184600000,1.30055,1.3006,1.29965,1.2997
1268184900000,1.2997,1.30045,1.29955,1.30015
1268185200000,1.30015,1.3007,1.2999,1.2999
1268185500000,1.2999,1.3,1.2994,1.2995
1268185800000,1.2995,1.2997,1.29905,1.2994
1268186100000,1.2994,1.29965,1.29885,1.29925
1268186400000,1.2993,1.29955,1.2991,1.2992
1268186700000,1.2992,1.29925,1.29785,1.29825
1268187000000,1.29815,1.29845,1.29675,1.29745
1268187300000,1.29745,1.2979,1.2973,1.2975
1268187600000,1.2975,1.29775,1.2973,1.29745
1268187900000,1.2974,1.2975,1.29725,1.2973
1268188200000,1.2973,1.29755,1.2972,1.29735
1268188500000,1.29735,1.29755,1.2972,1.2973
1268188800000,1.2973,1.29765,1.29675,1.29695
1268189100000,1.29695,1.2971,1.29675,1.29675
1268189400000,1.29675,1.29695,1.296,1.29625
1268189700000,1.29635,1.29635,1.2958,1.29605
1268190000000,1.29605,1.29645,1.2959,1.2962
1268190300000,1.2963,1.2964,1.296,1.29625
1268190600000,1.29635,1.2964,1.2957,1.2959
1268190900000,1.2959,1.29615,1.2955,1.2957
1268191200000,1.2957,1.2957,1.29475,1.29495
1268191500000,1.29495,1.29595,1.29495,1.2953
1268191800000,1.2953,1.29585,1.2949,1.2949
1268192100000,1.2949,1.296,1.2949,1.29595
1268192400000,1.29585,1.29645,1.29585,1.29645
1268192700000,1.29645,1.2969,1.2961,1.29665
1268193000000,1.2967,1.297,1.2966,1.29665
1268193300000,1.2967,1.29675,1.29645,1.2966
1268193600000,1.2967,1.2967,1.29605,1.29645
1268193900000,1.29635,1.2968,1.29625,1.2967
1268194200000,1.29665,1.29685,1.29665,1.2968
1268194500000,1.29675,1.29675,1.2959,1.296
1268194800000,1.296,1.2962,1.2955,1.2962
1268195100000,1.2962,1.2965,1.29605,1.2961
1268195400000,1.2961,1.29655,1.2959,1.2959
1268195700000,1.2959,1.29605,1.2953,1.2955
1268196000000,1.2955,1.29575,1.2954,1.2956
1268196300000,1.29565,1.2959,1.2955,1.2957
1268196600000,1.2957,1.2962,1.29565,1.2958
1268196900000,1.2958,1.29595,1.29545,1.2955
1268197200000,1.29545,1.29595,1.29545,1.29575
1268197500000,1.29575,1.2959,1.29449,1.2959
1268197800000,1.2959,1.29625,1.29575,1.2959
1268198100000,1.2959,1.29605,1.29565,1.29605
1268198400000,1.29605,1.29685,1.2959,1.29665
1268198700000,1.2966,1.2967,1.29585,1.29585
1268199000000,1.29585,1.2961,1.2958,1.2961
