timestamp,open,high,low,close
1678492800000,1.07247,1.07247,1.07247,1.07247
1678493100000,1.07247,1.07247,1.07247,1.07247
1678493400000,1.07247,1.07247,1.07247,1.07247
1678493700000,1.07247,1.07247,1.07247,1.07247
1678494000000,1.07247,1.07247,1.07247,1.07247
1678494300000,1.07247,1.07247,1.07247,1.07247
1678494600000,1.07247,1.07247,1.07247,1.07247
1678494900000,1.07247,1.07247,1.07247,1.07247
1678495200000,1.07247,1.07247,1.07247,1.07247
1678495500000,1.07247,1.07247,1.07247,1.07247
1678495800000,1.07247,1.07247,1.07247,1.07247
1678496100000,1.07247,1.07247,1.07247,1.07247
1678496400000,1.07247,1.07247,1.07247,1.07247
1678496700000,1.07247,1.07247,1.07247,1.07247
1678497000000,1.07247,1.07247,1.07247,1.07247
1678497300000,1.07247,1.07247,1.07247,1.07247
1678497600000,1.07247,1.07247,1.07247,1.07247
1678497900000,1.07247,1.07247,1.07247,1.07247
1678498200000,1.07247,1.07247,1.07247,1.07247
1678498500000,1.07247,1.07247,1.07247,1.07247
1678498800000,1.07247,1.07247,1.07247,1.07247
1678499100000,1.07247,1.07247,1.07247,1.07247
1678499400000,1.07247,1.07247,1.07247,1.07247
1678499700000,1.07247,1.07247,1.07247,1.07247
1678500000000,1.07247,1.07247,1.07247,1.07247
1678500300000,1.07247,1.07247,1.07247,1.07247
1678500600000,1.07247,1.07247,1.07247,1.07247
1678500900000,1.07247,1.07247,1.07247,1.07247
1678501200000,1.07247,1.07247,1.07247,1.07247
1678501500000,1.07247,1.07247,1.07247,1.07247
1678501800000,1.07247,1.07247,1.07247,1.07247
1678502100000,1.07247,1.07247,1.07247,1.07247
1678502400000,1.07247,1.07247,1.07247,1.07247
1678502700000,1.07247,1.07247,1.07247,1.07247
1678503000000,1.07247,1.07247,1.07247,1.07247
1678503300000,1.07247,1.07247,1.07247,1.07247
1678503600000,1.07247,1.07247,1.07247,1.07247
1678503900000,1.07247,1.07247,1.07247,1.07247
1678504200000,1.07247,1.07247,1.07247,1.07247
1678504500000,1.07247,1.07247,1.07247,1.07247
1678504800000,1.07247,1.07247,1.07247,1.07247
1678505100000,1.07247,1.07247,1.07247,1.07247
1678505400000,1.07247,1.07247,1.07247,1.07247
1678505700000,1.07247,1.07247,1.07247,1.07247
1678506000000,1.07247,1.07247,1.07247,1.07247
1678506300000,1.07247,1.07247,1.07247,1.07247
1678506600000,1.07247,1.07247,1.07247,1.07247
1678506900000,1.07247,1.07247,1.07247,1.07247
1678507200000,1.07247,1.07247,1.07247,1.07247
1678507500000,1.07247,1.07247,1.07247,1.07247
1678507800000,1.07247,1.07247,1.07247,1.07247
1678508100000,1.07247,1.07247,1.07247,1.07247
1678508400000,1.07247,1.07247,1.07247,1.07247
1678508700000,1.07247,1.07247,1.07247,1.07247
1678509000000,1.07247,1.07247,1.07247,1.07247
1678509300000,1.07247,1.07247,1.07247,1.07247
1678509600000,1.07247,1.07247,1.07247,1.07247
1678509900000,1.07247,1.07247,1.07247,1.07247
1678510200000,1.07247,1.07247,1.07247,1.07247
1678510500000,1.07247,1.07247,1.07247,1.07247
1678510800000,1.07247,1.07247,1.07247,1.07247
1678511100000,1.07247,1.07247,1.07247,1.07247
1678511400000,1.07247,1.07247,1.07247,1.07247
1678511700000,1.07247,1.07247,1.07247,1.07247
1678512000000,1.07247,1.07247,1.07247,1.07247
1678512300000,1.07247,1.07247,1.07247,1.07247
1678512600000,1.07247,1.07247,1.07247,1.07247
1678512900000,1.07247,1.07247,1.07247,1.07247
1678513200000,1.07247,1.07247,1.07247,1.07247
1678513500000,1.07247,1.07247,1.07247,1.07247
1678513800000,1.07247,1.07247,1.07247,1.07247
1678514100000,1.07247,1.07247,1.07247,1.07247
1678514400000,1.07247,1.07247,1.07247,1.07247
1678514700000,1.07247,1.07247,1.07247,1.07247
1678515000000,1.07247,1.07247,1.07247,1.07247
1678515300000,1.07247,1.07247,1.07247,1.07247
1678515600000,1.07247,1.07247,1.07247,1.07247
1678515900000,1.07247,1.07247,1.07247,1.07247
1678516200000,1.07247,1.07247,1.07247,1.07247
1678516500000,1.07247,1.07247,1.07247,1.07247
1678516800000,1.07247,1.07247,1.07247,1.07247
1678517100000,1.07247,1.07247,1.07247,1.07247
1678517400000,1.07247,1.07247,1.07247,1.07247
1678517700000,1.07247,1.07247,1.07247,1.07247
1678518000000,1.07247,1.07247,1.07247,1.07247
1678518300000,1.07247,1.07247,1.07247,1.07247
1678518600000,1.07247,1.07247,1.07247,1.07247
1678518900000,1.07247,1.07247,1.07247,1.07247
1678519200000,1.07247,1.07247,1.07247,1.07247
1678519500000,1.07247,1.07247,1.07247,1.07247
1678519800000,1.07247,1.07247,1.07247,1.07247
1678520100000,1.07247,1.07247,1.07247,1.07247
1678520400000,1.07247,1.07247,1.07247,1.07247
1678520700000,1.07247,1.07247,1.07247,1.07247
1678521000000,1.07247,1.07247,1.07247,1.07247
1678521300000,1.07247,1.07247,1.07247,1.07247
1678521600000,1.07247,1.07247,1.07247,1.07247
1678521900000,1.07247,1.07247,1.07247,1.07247
1678522200000,1.07247,1.07247,1.07247,1.07247
1678522500000,1.07247,1.07247,1.07247,1.07247
1678522800000,1.07247,1.07247,1.07247,1.07247
1678523100000,1.07247,1.07247,1.07247,1.07247
1678523400000,1.07247,1.07247,1.07247,1.07247
1678523700000,1.07247,1.07247,1.07247,1.07247
1678524000000,1.07247,1.07247,1.07247,1.07247
1678524300000,1.07247,1.07247,1.07247,1.07247
1678524600000,1.07247,1.07247,1.07247,1.07247
1678524900000,1.07247,1.07247,1.07247,1.07247
1678525200000,1.07247,1.07247,1.07247,1.07247
1678525500000,1.07247,1.07247,1.07247,1.07247
1678525800000,1.07247,1.07247,1.07247,1.07247
1678526100000,1.07247,1.07247,1.07247,1.07247
1678526400000,1.07247,1.07247,1.07247,1.07247
1678526700000,1.07247,1.07247,1.07247,1.07247
1678527000000,1.07247,1.07247,1.07247,1.07247
1678527300000,1.07247,1.07247,1.07247,1.07247
1678527600000,1.07247,1.07247,1.07247,1.07247
1678527900000,1.07247,1.07247,1.07247,1.07247
1678528200000,1.07247,1.07247,1.07247,1.07247
1678528500000,1.07247,1.07247,1.07247,1.07247
1678528800000,1.07247,1.07247,1.07247,1.07247
1678529100000,1.07247,1.07247,1.07247,1.07247
1678529400000,1.07247,1.07247,1.07247,1.07247
1678529700000,1.07247,1.07247,1.07247,1.07247
1678530000000,1.07247,1.07247,1.07247,1.07247
1678530300000,1.07247,1.07247,1.07247,1.07247
1678530600000,1.07247,1.07247,1.07247,1.07247
1678530900000,1.07247,1.07247,1.07247,1.07247
1678531200000,1.07247,1.07247,1.07247,1.07247
1678531500000,1.07247,1.07247,1.07247,1.07247
1678531800000,1.07247,1.07247,1.07247,1.07247
1678532100000,1.07247,1.07247,1.07247,1.07247
1678532400000,1.07247,1.07247,1.07247,1.07247
1678532700000,1.07247,1.07247,1.07247,1.07247
1678533000000,1.07247,1.07247,1.07247,1.07247
1678533300000,1.07247,1.07247,1.07247,1.07247
1678533600000,1.07247,1.07247,1.07247,1.07247
1678533900000,1.07247,1.07247,1.07247,1.07247
1678534200000,1.07247,1.07247,1.07247,1.07247
1678534500000,1.07247,1.07247,1.07247,1.07247
1678534800000,1.07247,1.07247,1.07247,1.07247
1678535100000,1.07247,1.07247,1.07247,1.07247
1678535400000,1.07247,1.07247,1.07247,1.07247
1678535700000,1.07247,1.07247,1.07247,1.07247
1678536000000,1.07247,1.07247,1.07247,1.07247
1678536300000,1.07247,1.07247,1.07247,1.07247
1678536600000,1.07247,1.07247,1.07247,1.07247
1678536900000,1.07247,1.07247,1.07247,1.07247
1678537200000,1.07247,1.07247,1.07247,1.07247
1678537500000,1.07247,1.07247,1.07247,1.07247
1678537800000,1.07247,1.07247,1.07247,1.07247
1678538100000,1.07247,1.07247,1.07247,1.07247
1678538400000,1.07247,1.07247,1.07247,1.07247
1678538700000,1.07247,1.07247,1.07247,1.07247
1678539000000,1.07247,1.07247,1.07247,1.07247
1678539300000,1.07247,1.07247,1.07247,1.07247
1678539600000,1.07247,1.07247,1.07247,1.07247
1678539900000,1.07247,1.07247,1.07247,1.07247
1678540200000,1.07247,1.07247,1.07247,1.07247
1678540500000,1.07247,1.07247,1.07247,1.07247
1678540800000,1.07247,1.07247,1.07247,1.07247
1678541100000,1.07247,1.07247,1.07247,1.07247
1678541400000,1.07247,1.07247,1.07247,1.07247
1678541700000,1.07247,1.07247,1.07247,1.07247
1678542000000,1.07247,1.07247,1.07247,1.07247
1678542300000,1.07247,1.07247,1.07247,1.07247
1678542600000,1.07247,1.07247,1.07247,1.07247
1678542900000,1.07247,1.07247,1.07247,1.07247
1678543200000,1.07247,1.07247,1.07247,1.07247
1678543500000,1.07247,1.07247,1.07247,1.07247
1678543800000,1.07247,1.07247,1.07247,1.07247
1678544100000,1.07247,1.07247,1.07247,1.07247
1678544400000,1.07247,1.07247,1.07247,1.07247
1678544700000,1.07247,1.07247,1.07247,1.07247
1678545000000,1.07247,1.07247,1.07247,1.07247
1678545300000,1.07247,1.07247,1.07247,1.07247
1678545600000,1.07247,1.07247,1.07247,1.07247
1678545900000,1.07247,1.07247,1.07247,1.07247
1678546200000,1.07247,1.07247,1.07247,1.07247
1678546500000,1.07247,1.07247,1.07247,1.07247
1678546800000,1.07247,1.07247,1.07247,1.07247
1678547100000,1.07247,1.07247,1.07247,1.07247
1678547400000,1.07247,1.07247,1.07247,1.07247
1678547700000,1.07247,1.07247,1.07247,1.07247
1678548000000,1.07247,1.07247,1.07247,1.07247
1678548300000,1.07247,1.07247,1.07247,1.07247
1678548600000,1.07247,1.07247,1.07247,1.07247
1678548900000,1.07247,1.07247,1.07247,1.07247
1678549200000,1.07247,1.07247,1.07247,1.07247
1678549500000,1.07247,1.07247,1.07247,1.07247
1678549800000,1.07247,1.07247,1.07247,1.07247
1678550100000,1.07247,1.07247,1.07247,1.07247
1678550400000,1.07247,1.07247,1.07247,1.07247
1678550700000,1.07247,1.07247,1.07247,1.07247
1678551000000,1.07247,1.07247,1.07247,1.07247
1678551300000,1.07247,1.07247,1.07247,1.07247
1678551600000,1.07247,1.07247,1.07247,1.07247
1678551900000,1.07247,1.07247,1.07247,1.07247
1678552200000,1.07247,1.07247,1.07247,1.07247
