timestamp,open,high,low,close
1520467200000,1.07389,1.07429,1.07385,1.07412
1520467500000,1.07412,1.07417,1.0739,1.07416
1520467800000,1.07417,1.07445,1.07393,1.07395
1520468100000,1.07397,1.07425,1.07395,1.07402
1520468400000,1.07402,1.07433,1.07377,1.07412
1520468700000,1.0741,1.07422,1.07365,1.07365
1520469000000,1.07365,1.07565,1.07365,1.07544
1520469300000,1.07544,1.07584,1.0753,1.07566
1520469600000,1.07566,1.07585,1.07501,1.07502
1520469900000,1.07502,1.07517,1.07474,1.07494
1520470200000,1.07495,1.07523,1.07493,1.07507
1520470500000,1.07508,1.07511,1.07465,1.07465
1520470800000,1.07465,1.07473,1.07445,1.07461
1520471100000,1.07461,1.07481,1.0745,1.07479
1520471400000,1.07479,1.0749,1.07458,1.07466
1520471700000,1.07466,1.07477,1.07447,1.07458
1520472000000,1.07457,1.07472,1.07443,1.07454
1520472300000,1.07455,1.07477,1.07445,1.0746
1520472600000,1.07459,1.07498,1.07435,1.07438
1520472900000,1.07436,1.0747,1.0742,1.0742
1520473200000,1.07421,1.07456,1.07383,1.07455
1520473500000,1.07454,1.07454,1.07419,1.07433
1520473800000,1.07433,1.07448,1.0741,1.07419
1520474100000,1.07419,1.07446,1.07417,1.07426
1520474400000,1.07427,1.07435,1.07422,1.07431
1520474700000,1.07431,1.07444,1.07412,1.07412
1520475000000,1.07412,1.07436,1.07396,1.07425
1520475300000,1.07424,1.0745,1.07397,1.07406
1520475600000,1.07406,1.07439,1.07406,1.07417
1520475900000,1.07417,1.0744,1.07413,1.07427
1520476200000,1.0743,1.07455,1.07411,1.07413
1520476500000,1.07413,1.07438,1.07408,1.07414
1520476800000,1.07414,1.07434,1.07411,1.07433
1520477100000,1.07432,1.07439,1.07409,1.07433
1520477400000,1.07433,1.07438,1.07401,1.07408
1520477700000,1.07408,1.07425,1.07375,1.07384
1520478000000,1.07384,1.07391,1.07365,1.07391
1520478300000,1.07391,1.07403,1.07364,1.074
1520478600000,1.074,1.07412,1.07375,1.07385
1520478900000,1.07385,1.07389,1.0737,1.07371
1520479200000,1.07371,1.07377,1.07349,1.07368
1520479500000,1.07369,1.07373,1.07352,1.07352
1520479800000,1.07351,1.07442,1.07351,1.07439
1520480100000,1.07436,1.07441,1.07397,1.07398
1520480400000,1.07397,1.07412,1.07389,1.074
1520480700000,1.07401,1.07401,1.07381,1.07386
1520481000000,1.07385,1.07392,1.07371,1.07373
