timestamp,open,high,low,close
1204156800000,1.15407,1.1544,1.15373,1.15373
1204157100000,1.15384,1.15449,1.1536,1.15406
1204157400000,1.15406,1.15448,1.15348,1.15359
1204157700000,1.15342,1.15428,1.15339,1.15366
1204158000000,1.15324,1.15382,1.15302,1.15361
1204158300000,1.15364,1.15409,1.15356,1.15356
1204158600000,1.15409,1.15487,1.1537,1.15412
1204158900000,1.15433,1.15465,1.15392,1.15415
1204159200000,1.15405,1.15421,1.15368,1.15374
1204159500000,1.15374,1.15453,1.15371,1.15416
1204159800000,1.15413,1.15452,1.15369,1.15408
1204160100000,1.15423,1.15477,1.15389,1.15477
1204160400000,1.15439,1.15485,1.15406,1.15472
1204160700000,1.15436,1.15477,1.15408,1.15464
1204161000000,1.15473,1.15506,1.15413,1.15415
1204161300000,1.15408,1.15486,1.15392,1.154
1204161600000,1.15437,1.15468,1.15356,1.15439
1204161900000,1.15398,1.15442,1.15361,1.15391
1204162200000,1.15395,1.154,1.15324,1.15366
1204162500000,1.15355,1.1545,1.15346,1.15403
1204162800000,1.15406,1.15435,1.15399,1.15415
1204163100000,1.1542,1.15441,1.15355,1.15355
1204163400000,1.15351,1.1542,1.15318,1.15335
1204163700000,1.15341,1.15388,1.15329,1.15359
1204164000000,1.15377,1.15419,1.15343,1.15385
1204164300000,1.15376,1.15379,1.15299,1.15351
1204164600000,1.15343,1.15376,1.1528,1.15303
1204164900000,1.1534,1.15348,1.15264,1.15264
1204165200000,1.15259,1.15361,1.15259,1.15339
1204165500000,1.15319,1.15363,1.15292,1.15325
1204165800000,1.15303,1.15341,1.1525,1.15294
1204166100000,1.15282,1.1536,1.15251,1.1535
1204166400000,1.15349,1.1541,1.15299,1.15381
1204166700000,1.15354,1.15412,1.1534,1.15363
1204167000000,1.15347,1.15436,1.15347,1.15407
1204167300000,1.15434,1.1556,1.15434,1.15503
1204167600000,1.15508,1.15576,1.15506,1.15513
1204167900000,1.15511,1.15592,1.15498,1.15502
1204168200000,1.15505,1.15571,1.15497,1.15526
1204168500000,1.15493,1.15564,1.1549,1.15515
1204168800000,1.15534,1.15572,1.15465,1.15572
1204169100000,1.15554,1.15618,1.15534,1.15556
1204169400000,1.15533,1.15598,1.15529,1.15587
1204169700000,1.15559,1.15612,1.15536,1.15573
1204170000000,1.15564,1.15596,1.15522,1.15581
1204170300000,1.15581,1.15585,1.15515,1.15548
1204170600000,1.15541,1.15568,1.15449,1.15479
1204170900000,1.15529,1.15529,1.15434,1.15483
1204171200000,1.15492,1.15507,1.15431,1.15457
1204171500000,1.15489,1.15518,1.15461,1.15477
1204171800000,1.15474,1.15514,1.1546,1.15478
1204172100000,1.15478,1.15519,1.15441,1.15463
1204172400000,1.15479,1.15512,1.15425,1.15469
1204172700000,1.15477,1.15505,1.15448,1.15458
1204173000000,1.15477,1.15523,1.15475,1.15512
1204173300000,1.1553,1.1553,1.15427,1.15456
1204173600000,1.15466,1.15496,1.15403,1.15472
1204173900000,1.15436,1.15523,1.15417,1.15498
1204174200000,1.15468,1.15504,1.15436,1.15437
1204174500000,1.15416,1.15472,1.15403,1.1543
1204174800000,1.15451,1.15481,1.1541,1.15466
1204175100000,1.15426,1.15482,1.15357,1.1546
1204175400000,1.15446,1.15501,1.15433,1.15449
1204175700000,1.15462,1.15486,1.15388,1.15473
1204176000000,1.15487,1.15495,1.15409,1.15453
1204176300000,1.15488,1.15488,1.15346,1.15359
1204176600000,1.15359,1.1548,1.15359,1.15467
1204176900000,1.15467,1.15467,1.15392,1.15417
1204177200000,1.15413,1.15444,1.15382,1.15444
1204177500000,1.15452,1.15473,1.15374,1.15424
1204177800000,1.15417,1.15444,1.1539,1.15422
1204178100000,1.15416,1.15463,1.15382,1.15382
1204178400000,1.15393,1.15545,1.15393,1.15529
1204178700000,1.15528,1.15543,1.15472,1.15503
1204179000000,1.15503,1.15572,1.15463,1.15511
1204179300000,1.1554,1.15586,1.15513,1.15546
1204179600000,1.15477,1.15586,1.1546,1.15586
1204179900000,1.15573,1.15624,1.15523,1.156
1204180200000,1.15559,1.1557,1.15498,1.1557
1204180500000,1.15551,1.15617,1.15505,1.15583
1204180800000,1.15563,1.156,1.15503,1.15576
1204181100000,1.15542,1.1561,1.15522,1.15578
1204181400000,1.15571,1.15609,1.15485,1.15518
1204181700000,1.15465,1.15494,1.15414,1.15489
1204182000000,1.15488,1.155,1.15352,1.15473
1204182300000,1.15473,1.15492,1.15403,1.15422
1204182600000,1.15423,1.15482,1.1541,1.15445
1204182900000,1.1546,1.15482,1.15355,1.1541
1204183200000,1.15456,1.15467,1.15368,1.15443
1204183500000,1.1541,1.15495,1.15366,1.15409
1204183800000,1.15401,1.15451,1.15355,1.15435
1204184100000,1.15398,1.15435,1.15327,1.15354
1204184400000,1.15396,1.15471,1.15354,1.1537
1204184700000,1.15364,1.15457,1.1532,1.15379
1204185000000,1.15424,1.15461,1.15353,1.15353
1204185300000,1.15382,1.1544,1.1531,1.15403
1204185600000,1.15393,1.15565,1.1538,1.15542
1204185900000,1.15527,1.15623,1.1552,1.1553
1204186200000,1.15538,1.15598,1.15484,1.15557
1204186500000,1.15594,1.15618,1.15502,1.15551
1204186800000,1.15495,1.15587,1.15492,1.15542
1204187100000,1.15526,1.1555,1.15452,1.1552
1204187400000,1.15495,1.15532,1.15426,1.15433
1204187700000,1.15514,1.15552,1.15457,1.1553
1204188000000,1.15526,1.15558,1.15463,1.15464
1204188300000,1.15464,1.1553,1.15433,1.15484
1204188600000,1.15492,1.15492,1.15387,1.15392
1204188900000,1.15374,1.15499,1.15353,1.15403
1204189200000,1.15377,1.15431,1.15324,1.15332
1204189500000,1.15332,1.1543,1.15294,1.15378
1204189800000,1.15383,1.15431,1.15328,1.15345
1204190100000,1.15361,1.15439,1.15331,1.15357
1204190400000,1.15357,1.15443,1.15352,1.15398
1204190700000,1.15408,1.15427,1.15314,1.15393
1204191000000,1.1539,1.15461,1.15375,1.15383
1204191300000,1.15389,1.15442,1.15338,1.1538
1204191600000,1.15409,1.15446,1.15362,1.15402
1204191900000,1.15402,1.15492,1.15362,1.15489
1204192200000,1.15483,1.15522,1.15429,1.15483
1204192500000,1.15518,1.15523,1.15427,1.15469
1204192800000,1.1547,1.15509,1.15426,1.15434
1204193100000,1.15453,1.1555,1.15411,1.1555
1204193400000,1.15536,1.15565,1.15461,1.15526
1204193700000,1.1553,1.15587,1.15494,1.15556
1204194000000,1.15525,1.1557,1.15501,1.1557
1204194300000,1.15533,1.15593,1.1548,1.15538
1204194600000,1.1552,1.15583,1.15518,1.15548
1204194900000,1.15577,1.15607,1.15501,1.15511
1204195200000,1.15533,1.15577,1.15495,1.15556
1204195500000,1.15573,1.15573,1.15469,1.15542
1204195800000,1.15536,1.1557,1.15492,1.155
1204196100000,1.15499,1.1559,1.15478,1.15504
1204196400000,1.15513,1.15579,1.15507,1.15579
1204196700000,1.15565,1.15667,1.15515,1.15597
1204197000000,1.15642,1.15686,1.15594,1.15677
1204197300000,1.15654,1.15763,1.15654,1.15685
1204197600000,1.1569,1.15789,1.1569,1.15725
1204197900000,1.1576,1.15779,1.15693,1.15693
1204198200000,1.15693,1.15782,1.15692,1.15704
1204198500000,1.15674,1.15726,1.15626,1.15665
1204198800000,1.15665,1.15764,1.15647,1.15735
1204199100000,1.15732,1.15765,1.15676,1.15719
1204199400000,1.15723,1.15776,1.1568,1.15759
1204199700000,1.15743,1.15813,1.1572,1.1577
1204200000000,1.15787,1.159,1.15748,1.15828
1204200300000,1.1583,1.15871,1.15795,1.15819
1204200600000,1.15866,1.15987,1.15855,1.1593
1204200900000,1.15926,1.15967,1.15864,1.15932
1204201200000,1.15893,1.15893,1.15805,1.15819
