timestamp,open,high,low,close
1742256000000,1.09571,1.096,1.0957,1.09589
1742256300000,1.09589,1.09596,1.09562,1.09596
1742256600000,1.09597,1.0961,1.09561,1.09572
1742256900000,1.09572,1.09592,1.09569,1.09586
1742257200000,1.09582,1.09602,1.09578,1.09602
1742257500000,1.09604,1.0962,1.09599,1.09607
1742257800000,1.09612,1.09616,1.09593,1.09597
1742258100000,1.09597,1.09597,1.09586,1.09592
1742258400000,1.09593,1.09599,1.09585,1.09597
1742258700000,1.09593,1.096,1.09587,1.09593
1742259000000,1.09593,1.09594,1.09571,1.09575
1742259300000,1.09574,1.09575,1.0956,1.09563
1742259600000,1.09561,1.09572,1.09555,1.09557
1742259900000,1.09557,1.09564,1.09539,1.09552
1742260200000,1.09552,1.09568,1.09533,1.09565
1742260500000,1.09564,1.09589,1.09557,1.09569
1742260800000,1.0957,1.09576,1.09553,1.09554
1742261100000,1.09555,1.0957,1.09552,1.09558
1742261400000,1.09556,1.09556,1.09537,1.09539
1742261700000,1.09537,1.0955,1.09537,1.09544
1742262000000,1.09544,1.09559,1.09533,1.09556
1742262300000,1.0956,1.09572,1.09558,1.0956
1742262600000,1.09561,1.09564,1.09553,1.09561
1742262900000,1.09562,1.0959,1.09554,1.09589
1742263200000,1.09589,1.09614,1.09588,1.09613
1742263500000,1.09614,1.09622,1.09595,1.09595
1742263800000,1.09594,1.09597,1.09582,1.0959
1742264100000,1.09593,1.09606,1.09589,1.096
1742264400000,1.096,1.09609,1.09595,1.096
1742264700000,1.09601,1.09611,1.09596,1.09607
1742265000000,1.09607,1.09613,1.09589,1.09591
1742265300000,1.09592,1.09597,1.09583,1.09593
1742265600000,1.09595,1.09612,1.09584,1.09585
1742265900000,1.09589,1.09592,1.09579,1.09581
1742266200000,1.09576,1.09576,1.09559,1.09564
1742266500000,1.09562,1.09566,1.09557,1.09561
1742266800000,1.09562,1.09562,1.09543,1.09547
1742267100000,1.09547,1.09552,1.09526,1.09529
1742267400000,1.09528,1.09536,1.09525,1.09531
1742267700000,1.09531,1.09541,1.09521,1.09528
1742268000000,1.09527,1.09534,1.0952,1.09525
1742268300000,1.09523,1.0953,1.09511,1.09527
1742268600000,1.09527,1.09544,1.09508,1.0954
1742268900000,1.09541,1.09547,1.09527,1.09542
1742269200000,1.09542,1.09556,1.09541,1.09551
1742269500000,1.09552,1.09563,1.09539,1.09561
1742269800000,1.09564,1.09567,1.09553,1.09556
1742270100000,1.09556,1.09558,1.09549,1.09554
1742270400000,1.09552,1.09572,1.09551,1.09565
1742270700000,1.09567,1.09572,1.09549,1.09556
1742271000000,1.09553,1.09567,1.09549,1.09556
1742271300000,1.09555,1.09564,1.09551,1.09556
1742271600000,1.09553,1.0956,1.09549,1.09554
1742271900000,1.09552,1.09572,1.09549,1.09571
1742272200000,1.09571,1.09571,1.09559,1.09565
1742272500000,1.09565,1.09565,1.09549,1.09555
1742272800000,1.09552,1.09554,1.09538,1.09542
1742273100000,1.09543,1.09543,1.09528,1.09533
1742273400000,1.09533,1.09537,1.09523,1.09533
1742273700000,1.09532,1.09546,1.09521,1.09543
1742274000000,1.0954,1.09543,1.0952,1.0952
1742274300000,1.09521,1.09536,1.09518,1.09536
1742274600000,1.09538,1.09541,1.09528,1.09533
1742274900000,1.09534,1.09546,1.09534,1.09535
1742275200000,1.09537,1.09538,1.09525,1.09532
1742275500000,1.09531,1.09537,1.09518,1.09536
1742275800000,1.09536,1.09537,1.09516,1.09523
1742276100000,1.09522,1.09524,1.09509,1.09522
1742276400000,1.0952,1.09523,1.09506,1.0951
1742276700000,1.09511,1.09524,1.09511,1.09522
1742277000000,1.09519,1.09534,1.09519,1.09531
1742277300000,1.09531,1.0955,1.09522,1.0953
1742277600000,1.09529,1.09532,1.09509,1.09519
1742277900000,1.0952,1.09522,1.09499,1.09518
1742278200000,1.09515,1.09533,1.09512,1.0953
1742278500000,1.09529,1.09557,1.09527,1.09554
1742278800000,1.09555,1.09555,1.09533,1.09535
1742279100000,1.09535,1.09547,1.09523,1.09526
1742279400000,1.09526,1.09545,1.09522,1.09545
