timestamp,open,high,low,close
1488844800000,1.08511,1.08537,1.08493,1.08536
1488845100000,1.08536,1.08536,1.08487,1.08517
1488845400000,1.08516,1.08565,1.08468,1.08546
1488845700000,1.08543,1.08543,1.08495,1.08499
1488846000000,1.08499,1.08509,1.08487,1.0849
1488846300000,1.08491,1.08495,1.08422,1.08429
1488846600000,1.08429,1.08459,1.08424,1.08453
1488846900000,1.08453,1.08497,1.08449,1.08495
1488847200000,1.08496,1.08512,1.08493,1.08501
1488847500000,1.085,1.08532,1.085,1.08531
1488847800000,1.0853,1.08555,1.0851,1.08547
1488848100000,1.08545,1.08606,1.08513,1.08603
1488848400000,1.08602,1.08655,1.08573,1.08592
1488848700000,1.0859,1.08619,1.08577,1.08613
1488849000000,1.08611,1.08613,1.08554,1.08558
1488849300000,1.08557,1.08573,1.08554,1.08557
1488849600000,1.08557,1.08559,1.08536,1.08538
1488849900000,1.08537,1.08545,1.0851,1.08517
1488850200000,1.08517,1.08585,1.08513,1.08532
1488850500000,1.08531,1.08545,1.08489,1.08512
1488850800000,1.08512,1.08518,1.08499,1.08518
1488851100000,1.08518,1.08522,1.08473,1.08508
1488851400000,1.08509,1.08524,1.08465,1.08497
1488851700000,1.08499,1.08511,1.08471,1.08491
1488852000000,1.08492,1.08539,1.08426,1.08434
1488852300000,1.08434,1.08472,1.08406,1.08471
1488852600000,1.08471,1.08493,1.08468,1.08487
1488852900000,1.08489,1.08532,1.08489,1.08521
1488853200000,1.08521,1.08551,1.0852,1.08525
1488853500000,1.08522,1.08522,1.0847,1.0848
1488853800000,1.0848,1.08492,1.08442,1.08445
1488854100000,1.08445,1.08485,1.08443,1.08483
1488854400000,1.08483,1.08526,1.08478,1.08526
1488854700000,1.08525,1.08575,1.08525,1.08566
1488855000000,1.08565,1.08566,1.08505,1.08527
1488855300000,1.08528,1.0856,1.08509,1.0856
1488855600000,1.0856,1.08589,1.0856,1.08572
1488855900000,1.08573,1.08596,1.08551,1.08573
1488856200000,1.08573,1.08595,1.08568,1.08589
1488856500000,1.08589,1.0862,1.08585,1.08601
1488856800000,1.08599,1.08611,1.08554,1.08557
1488857100000,1.08556,1.08799,1.08521,1.08648
1488857400000,1.08641,1.08679,1.08446,1.08478
1488857700000,1.0848,1.08534,1.0847,1.08502
1488858000000,1.08503,1.0852,1.08443,1.08505
1488858300000,1.0851,1.08535,1.08492,1.08523
1488858600000,1.08523,1.08543,1.0851,1.08522
1488858900000,1.08523,1.0854,1.08508,1.08521
1488859200000,1.08519,1.08529,1.08493,1.08495
1488859500000,1.08495,1.08498,1.08461,1.08464
1488859800000,1.08464,1.08653,1.08464,1.0864
1488860100000,1.08639,1.08672,1.0861,1.08643
1488860400000,1.08644,1.08695,1.08641,1.08667
1488860700000,1.08668,1.08739,1.08665,1.08734
1488861000000,1.08731,1.08821,1.08712,1.08784
1488861300000,1.08784,1.08789,1.08758,1.08783
1488861600000,1.08783,1.08814,1.08742,1.08813
1488861900000,1.08815,1.08855,1.08784,1.08813
1488862200000,1.08814,1.08818,1.08793,1.08803
1488862500000,1.08803,1.08803,1.08745,1.08757
1488862800000,1.08757,1.08797,1.0872,1.08785
1488863100000,1.08785,1.08814,1.08774,1.08795
1488863400000,1.08797,1.08852,1.08718,1.08731
1488863700000,1.08734,1.08734,1.08657,1.08673
1488864000000,1.08674,1.08679,1.08651,1.08654
1488864300000,1.08653,1.08675,1.08645,1.08672
1488864600000,1.08672,1.08685,1.08644,1.08649
1488864900000,1.0865,1.08703,1.08645,1.08662
1488865200000,1.08661,1.08721,1.08657,1.08711
1488865500000,1.08711,1.08734,1.08683,1.08688
1488865800000,1.08688,1.0874,1.08683,1.08739
1488866100000,1.08739,1.08756,1.08711,1.08748
1488866400000,1.08745,1.08757,1.08717,1.08732
1488866700000,1.08732,1.08759,1.08728,1.08747
1488867000000,1.08746,1.08747,1.08701,1.08713
1488867300000,1.08712,1.08756,1.08707,1.08755
1488867600000,1.08755,1.08768,1.08738,1.08754
1488867900000,1.08754,1.0879,1.0875,1.08777
1488868200000,1.08778,1.08782,1.08752,1.08752
1488868500000,1.08753,1.08762,1.08733,1.08748
1488868800000,1.08747,1.08786,1.08746,1.08783
1488869100000,1.08784,1.08797,1.0872,1.08761
1488869400000,1.08761,1.08762,1.08725,1.08754
1488869700000,1.08751,1.08794,1.08742,1.08791
1488870000000,1.08791,1.08792,1.08719,1.08725
1488870300000,1.08725,1.08752,1.0871,1.08729
1488870600000,1.08727,1.08773,1.08718,1.08735
1488870900000,1.08735,1.0877,1.08735,1.0877
1488871200000,1.0877,1.08792,1.08726,1.08756
1488871500000,1.08756,1.08778,1.08714,1.08756
1488871800000,1.08757,1.0876,1.08691,1.08693
1488872100000,1.08693,1.08715,1.08691,1.0871
1488872400000,1.08709,1.08716,1.08665,1.08679
1488872700000,1.0868,1.08733,1.08679,1.08732
1488873000000,1.08732,1.0878,1.08732,1.08774
1488873300000,1.08776,1.08839,1.08768,1.08839
1488873600000,1.08837,1.08852,1.08812,1.08816
1488873900000,1.08816,1.08857,1.08816,1.08821
1488874200000,1.08821,1.08831,1.08809,1.08809
1488874500000,1.08807,1.08809,1.08783,1.08799
1488874800000,1.08798,1.08884,1.08787,1.08836
1488875100000,1.08836,1.08873,1.0879,1.08833
1488875400000,1.08833,1.08875,1.08816,1.08856
1488875700000,1.08855,1.08889,1.08846,1.08873
1488876000000,1.08872,1.08881,1.08843,1.08844
1488876300000,1.08844,1.08916,1.08822,1.08843
1488876600000,1.08843,1.08877,1.08802,1.08865
1488876900000,1.08865,1.08895,1.08828,1.08879
1488877200000,1.08879,1.08879,1.08806,1.08815
1488877500000,1.08815,1.08854,1.08814,1.0884
1488877800000,1.08839,1.08839,1.08816,1.08818
1488878100000,1.08818,1.08822,1.08778,1.08816
1488878400000,1.08817,1.08837,1.08783,1.08785
1488878700000,1.08786,1.08793,1.08747,1.08779
1488879000000,1.08779,1.0887,1.08762,1.08798
1488879300000,1.08798,1.0884,1.08778,1.08801
1488879600000,1.08801,1.08811,1.0876,1.08761
1488879900000,1.08762,1.08784,1.08753,1.08758
1488880200000,1.08757,1.08772,1.08751,1.08755
1488880500000,1.08754,1.0876,1.08712,1.08714
1488880800000,1.08714,1.0872,1.08683,1.08708
1488881100000,1.08708,1.08718,1.08644,1.08701
1488881400000,1.087,1.08717,1.08651,1.08655
1488881700000,1.08655,1.08658,1.08603,1.08643
1488882000000,1.08645,1.08652,1.08609,1.08632
1488882300000,1.08631,1.08675,1.0862,1.08675
1488882600000,1.08673,1.08695,1.08666,1.08676
1488882900000,1.08675,1.0868,1.08662,1.0867
1488883200000,1.08669,1.08669,1.08587,1.08632
1488883500000,1.08633,1.08644,1.08584,1.08642
1488883800000,1.08643,1.08651,1.08636,1.08639
1488884100000,1.08639,1.08671,1.08634,1.08654
1488884400000,1.08658,1.08659,1.08581,1.08605
1488884700000,1.08606,1.08612,1.08581,1.08609
1488885000000,1.08608,1.08676,1.08605,1.08675
1488885300000,1.08676,1.08681,1.08657,1.08663
1488885600000,1.0866,1.08673,1.08655,1.08672
1488885900000,1.08671,1.0868,1.08656,1.08671
1488886200000,1.0867,1.08671,1.08646,1.08659
1488886500000,1.08658,1.08664,1.08642,1.08646
1488886800000,1.08644,1.08685,1.08644,1.08667
1488887100000,1.08665,1.0869,1.08656,1.08684
1488887400000,1.08683,1.08696,1.08679,1.08691
1488887700000,1.08691,1.08752,1.08688,1.08735
1488888000000,1.08735,1.08773,1.08694,1.08722
1488888300000,1.08718,1.08755,1.08705,1.08746
1488888600000,1.08747,1.08754,1.08695,1.08705
1488888900000,1.08704,1.08745,1.08699,1.08734
1488889200000,1.08734,1.08744,1.08709,1.08736
1488889500000,1.08735,1.08739,1.0872,1.08724
1488889800000,1.08726,1.08751,1.08699,1.08699
1488890100000,1.08699,1.08779,1.08699,1.0876
1488890400000,1.08762,1.08767,1.08748,1.08751
1488890700000,1.08752,1.0876,1.087,1.08704
1488891000000,1.08703,1.08768,1.08682,1.08767
1488891300000,1.08767,1.08782,1.08746,1.08762
1488891600000,1.08763,1.08776,1.08756,1.08759
1488891900000,1.08764,1.0879,1.08756,1.08788
1488892200000,1.08788,1.0886,1.08783,1.08857
1488892500000,1.0886,1.08872,1.08817,1.08857
1488892800000,1.08857,1.08868,1.08833,1.08852
1488893100000,1.08852,1.08855,1.08781,1.08849
1488893400000,1.08849,1.0885,1.08811,1.08824
1488893700000,1.08823,1.08838,1.0881,1.08829
1488894000000,1.08827,1.08873,1.08777,1.08787
1488894300000,1.08787,1.08844,1.08755,1.08836
1488894600000,1.08836,1.08878,1.08814,1.08848
1488894900000,1.08848,1.08873,1.08795,1.0882
1488895200000,1.0882,1.08846,1.0881,1.08824
1488895500000,1.08829,1.08839,1.08803,1.08809
1488895800000,1.08809,1.08855,1.08806,1.08829
1488896100000,1.08829,1.08861,1.08829,1.08845
1488896400000,1.08845,1.0885,1.08829,1.08832
1488896700000,1.08832,1.08869,1.08832,1.08863
1488897000000,1.08863,1.08869,1.08843,1.08853
1488897300000,1.08853,1.08869,1.08837,1.08849
1488897600000,1.08848,1.08849,1.08779,1.08819
1488897900000,1.08819,1.08859,1.08802,1.08853
1488898200000,1.08852,1.08862,1.08789,1.08791
1488898500000,1.0879,1.08808,1.08768,1.08785
1488898800000,1.08786,1.08796,1.08763,1.08789
1488899100000,1.08789,1.088,1.08771,1.08792
1488899400000,1.08793,1.08812,1.08788,1.08788
1488899700000,1.0879,1.08824,1.08768,1.08771
1488900000000,1.0877,1.08798,1.08762,1.08791
1488900300000,1.08791,1.08796,1.08755,1.08791
1488900600000,1.08791,1.0883,1.08785,1.08804
1488900900000,1.08803,1.08845,1.08803,1.08826
1488901200000,1.08826,1.08852,1.08824,1.08845
1488901500000,1.08848,1.08865,1.08826,1.08826
1488901800000,1.08827,1.08832,1.0879,1.08818
1488902100000,1.0882,1.08844,1.08776,1.08788
1488902400000,1.08791,1.08831,1.08781,1.08829
1488902700000,1.0883,1.08836,1.08802,1.08819
1488903000000,1.08819,1.0885,1.08797,1.08824
1488903300000,1.08824,1.08838,1.08814,1.08829
1488903600000,1.08829,1.08829,1.08794,1.08803
1488903900000,1.08804,1.08818,1.08772,1.08778
1488904200000,1.08779,1.08822,1.08772,1.08813
1488904500000,1.08813,1.08826,1.08786,1.08786
1488904800000,1.08788,1.08788,1.08765,1.08775
1488905100000,1.08776,1.08837,1.08772,1.08809
1488905400000,1.08808,1.08847,1.08795,1.08844
1488905700000,1.08844,1.08868,1.08841,1.08853
1488906000000,1.08855,1.0887,1.08833,1.0887
1488906300000,1.08869,1.08878,1.08861,1.08865
1488906600000,1.08864,1.08888,1.08861,1.08882
1488906900000,1.08882,1.08911,1.0887,1.0887
1488907200000,1.08871,1.08933,1.0886,1.08926
1488907500000,1.08926,1.08932,1.08914,1.08918
1488907800000,1.0892,1.08927,1.08909,1.08916
1488908100000,1.08916,1.08943,1.08916,1.08941
1488908400000,1.08941,1.08951,1.08932,1.0894
1488908700000,1.08939,1.08942,1.0889,1.08898
1488909000000,1.08899,1.08904,1.08867,1.08883
1488909300000,1.08883,1.08901,1.08871,1.08884
1488909600000,1.08874,1.08911,1.08872,1.0889
1488909900000,1.08891,1.08964,1.08889,1.0896
1488910200000,1.08964,1.09012,1.08944,1.09006
1488910500000,1.09012,1.09013,1.08966,1.08973
1488910800000,1.08974,1.08978,1.08945,1.08955
1488911100000,1.08959,1.08987,1.08959,1.08978
1488911400000,1.08978,1.09009,1.08976,1.09001
1488911700000,1.09001,1.09007,1.08988,1.08993
1488912000000,1.08995,1.09013,1.08987,1.09008
1488912300000,1.09009,1.09054,1.09009,1.09023
1488912600000,1.09025,1.09071,1.09018,1.09061
1488912900000,1.0906,1.0906,1.08998,1.09014
1488913200000,1.09013,1.09017,1.0898,1.08995
1488913500000,1.08994,1.09004,1.08971,1.08992
1488913800000,1.08994,1.09004,1.08971,1.08979
1488914100000,1.08979,1.0903,1.08979,1.09029
1488914400000,1.09029,1.09033,1.09011,1.09015
1488914700000,1.09015,1.09042,1.09013,1.09021
1488915000000,1.09022,1.09046,1.09006,1.09009
1488915300000,1.09009,1.09028,1.0898,1.08984
1488915600000,1.08984,1.09004,1.08979,1.08999
1488915900000,1.09001,1.09028,1.08997,1.08999
1488916200000,1.08999,1.09005,1.08974,1.08979
1488916500000,1.08979,1.08997,1.08962,1.08977
1488916800000,1.08977,1.09028,1.08947,1.09022
1488917100000,1.09022,1.09037,1.09012,1.09016
1488917400000,1.09017,1.09052,1.09012,1.09037
1488917700000,1.09036,1.09068,1.09011,1.09053
1488918000000,1.09052,1.09063,1.09049,1.09058
1488918300000,1.09059,1.09093,1.09054,1.09085
