timestamp,open,high,low,close
1615507200000,1.07746,1.07774,1.07744,1.07762
1615507500000,1.07763,1.07786,1.07761,1.07778
1615507800000,1.0778,1.0778,1.07756,1.07761
1615508100000,1.07761,1.0778,1.0776,1.07777
1615508400000,1.07777,1.07787,1.07761,1.07769
1615508700000,1.07767,1.07784,1.07763,1.07776
1615509000000,1.07775,1.07791,1.07774,1.07787
1615509300000,1.07786,1.07794,1.07766,1.07766
1615509600000,1.07766,1.07767,1.07743,1.07752
1615509900000,1.07752,1.07781,1.07752,1.07779
1615510200000,1.07778,1.07814,1.07776,1.07814
1615510500000,1.0781,1.07812,1.07785,1.07794
1615510800000,1.07792,1.07813,1.07779,1.07779
1615511100000,1.0778,1.07812,1.07778,1.07804
1615511400000,1.07804,1.07811,1.0779,1.07807
1615511700000,1.07807,1.07827,1.078,1.0782
1615512000000,1.07818,1.07844,1.07816,1.0784
1615512300000,1.07842,1.07844,1.07834,1.07834
1615512600000,1.07835,1.07844,1.07831,1.07841
1615512900000,1.07841,1.07855,1.07802,1.07821
1615513200000,1.0782,1.07823,1.07803,1.07814
1615513500000,1.0781,1.07865,1.0781,1.07839
1615513800000,1.0784,1.0784,1.07808,1.07808
1615514100000,1.07806,1.07815,1.07803,1.07811
1615514400000,1.07815,1.07833,1.07809,1.07826
1615514700000,1.07826,1.07839,1.07822,1.0783
1615515000000,1.07836,1.07844,1.07789,1.07819
1615515300000,1.07819,1.07831,1.0781,1.0781
1615515600000,1.07811,1.07814,1.07772,1.07783
1615515900000,1.07783,1.07783,1.0775,1.07758
1615516200000,1.07758,1.07771,1.07748,1.07759
1615516500000,1.07759,1.0778,1.07752,1.07773
1615516800000,1.07774,1.07786,1.07751,1.07763
1615517100000,1.07762,1.07778,1.07754,1.07774
1615517400000,1.07777,1.07782,1.07733,1.07769
1615517700000,1.07768,1.07776,1.07752,1.07758
1615518000000,1.07757,1.07778,1.07744,1.07762
1615518300000,1.07761,1.07769,1.07752,1.07753
1615518600000,1.07752,1.07773,1.07751,1.0777
1615518900000,1.0777,1.07779,1.07754,1.07779
1615519200000,1.07778,1.07803,1.07777,1.07802
1615519500000,1.078,1.07827,1.078,1.07805
1615519800000,1.07806,1.07819,1.078,1.0781
1615520100000,1.07808,1.07814,1.07793,1.07813
1615520400000,1.07813,1.07821,1.07808,1.07813
1615520700000,1.07815,1.07825,1.07805,1.07822
1615521000000,1.07822,1.07828,1.07799,1.07811
1615521300000,1.07811,1.07831,1.0781,1.07828
1615521600000,1.07829,1.07833,1.07822,1.07822
1615521900000,1.07825,1.07827,1.07812,1.07822
1615522200000,1.07821,1.07831,1.07816,1.07824
1615522500000,1.07823,1.07833,1.07823,1.07825
1615522800000,1.07824,1.07847,1.07822,1.07847
1615523100000,1.07846,1.07852,1.0783,1.07836
1615523400000,1.07838,1.07848,1.07823,1.07837
1615523700000,1.07837,1.07847,1.07834,1.07845
1615524000000,1.07844,1.07855,1.0784,1.07849
1615524300000,1.0785,1.07859,1.0785,1.07854
1615524600000,1.07853,1.07862,1.07852,1.07855
1615524900000,1.07854,1.07854,1.07843,1.07845
1615525200000,1.07847,1.07864,1.07834,1.07859
1615525500000,1.0786,1.07866,1.07855,1.07859
1615525800000,1.07859,1.07878,1.07847,1.07852
1615526100000,1.07852,1.07853,1.07839,1.07844
1615526400000,1.07845,1.07854,1.07842,1.07846
1615526700000,1.07847,1.0787,1.07845,1.0787
1615527000000,1.0787,1.07876,1.07857,1.07857
1615527300000,1.07858,1.07873,1.07855,1.07863
1615527600000,1.07862,1.07873,1.07845,1.07848
1615527900000,1.07849,1.07849,1.07826,1.07844
1615528200000,1.07844,1.07863,1.0783,1.07832
1615528500000,1.07831,1.07835,1.07816,1.07816
1615528800000,1.07815,1.07824,1.07802,1.07814
1615529100000,1.07815,1.07837,1.07806,1.07824
1615529400000,1.07825,1.07849,1.07807,1.07849
1615529700000,1.07848,1.07861,1.07801,1.0781
1615530000000,1.07809,1.07815,1.07783,1.07789
1615530300000,1.07789,1.07832,1.07784,1.07811
1615530600000,1.07808,1.07831,1.07795,1.07827
1615530900000,1.07827,1.07831,1.07804,1.07825
1615531200000,1.07823,1.07833,1.07804,1.0781
1615531500000,1.07808,1.07827,1.07801,1.07822
1615531800000,1.07824,1.07832,1.07796,1.07826
1615532100000,1.07815,1.07847,1.07814,1.07837
1615532400000,1.07836,1.07849,1.07831,1.07837
1615532700000,1.07836,1.07847,1.07821,1.0784
1615533000000,1.07841,1.07843,1.07832,1.07835
1615533300000,1.07835,1.07843,1.0783,1.07833
1615533600000,1.07835,1.07873,1.07834,1.07849
1615533900000,1.07848,1.0786,1.07832,1.07844
1615534200000,1.07845,1.07862,1.07817,1.07825
1615534500000,1.07824,1.07843,1.07814,1.07842
1615534800000,1.07841,1.07852,1.07814,1.07814
1615535100000,1.07813,1.0782,1.07803,1.07805
1615535400000,1.07805,1.07839,1.07802,1.07817
1615535700000,1.07817,1.07833,1.0781,1.07818
1615536000000,1.07818,1.07836,1.07804,1.07812
1615536300000,1.07812,1.0783,1.07794,1.07796
1615536600000,1.07796,1.07809,1.07784,1.07797
1615536900000,1.07796,1.07815,1.07787,1.07803
1615537200000,1.07802,1.07807,1.07783,1.07787
1615537500000,1.07786,1.07817,1.0778,1.07785
1615537800000,1.07785,1.0784,1.07781,1.0783
1615538100000,1.0783,1.07839,1.07813,1.07824
1615538400000,1.07827,1.07841,1.07816,1.0784
1615538700000,1.0784,1.07852,1.07826,1.07842
1615539000000,1.07842,1.07869,1.07838,1.07862
1615539300000,1.0786,1.07881,1.07849,1.07873
1615539600000,1.07876,1.07889,1.07869,1.07878
1615539900000,1.07879,1.07897,1.0787,1.07888
1615540200000,1.0789,1.07899,1.07884,1.0789
1615540500000,1.07886,1.07924,1.07881,1.07923
1615540800000,1.07921,1.07929,1.07908,1.0792
1615541100000,1.07921,1.07928,1.07903,1.07909
1615541400000,1.07911,1.0792,1.07877,1.07877
1615541700000,1.07878,1.07898,1.0785,1.07869
1615542000000,1.0787,1.07913,1.07867,1.07894
1615542300000,1.07894,1.0792,1.07883,1.07917
1615542600000,1.07915,1.07925,1.07908,1.0792
1615542900000,1.0792,1.07952,1.07914,1.0795
1615543200000,1.0795,1.07963,1.07941,1.07962
1615543500000,1.07959,1.07982,1.07951,1.07973
1615543800000,1.07974,1.07997,1.07965,1.07995
1615544100000,1.07993,1.08022,1.07993,1.08022
1615544400000,1.08023,1.08034,1.08016,1.08028
1615544700000,1.08029,1.08052,1.0802,1.08043
1615545000000,1.08045,1.08046,1.08022,1.08042
1615545300000,1.08042,1.08042,1.08021,1.08032
1615545600000,1.08032,1.0805,1.08031,1.0805
1615545900000,1.08047,1.08058,1.08028,1.08037
1615546200000,1.08035,1.08053,1.08031,1.0804
1615546500000,1.08042,1.08051,1.08033,1.08036
1615546800000,1.08038,1.08052,1.08019,1.08023
1615547100000,1.08024,1.0803,1.07984,1.0799
1615547400000,1.07992,1.08014,1.07988,1.08008
1615547700000,1.0801,1.08037,1.07983,1.07984
1615548000000,1.07986,1.08003,1.07979,1.07989
1615548300000,1.0799,1.08014,1.07981,1.07995
1615548600000,1.07992,1.07995,1.07948,1.07952
1615548900000,1.07952,1.0798,1.07943,1.07963
1615549200000,1.07963,1.07973,1.07897,1.07901
1615549500000,1.07899,1.07909,1.0786,1.07883
1615549800000,1.07883,1.07913,1.07875,1.07911
1615550100000,1.07911,1.07969,1.07905,1.07962
1615550400000,1.07964,1.07978,1.07932,1.07936
1615550700000,1.07936,1.07948,1.0792,1.07943
1615551000000,1.07943,1.07987,1.07934,1.07987
1615551300000,1.07986,1.07993,1.07969,1.07969
1615551600000,1.0797,1.07971,1.07935,1.07939
1615551900000,1.07939,1.07969,1.07939,1.07953
1615552200000,1.0795,1.07962,1.0794,1.07956
1615552500000,1.07956,1.07961,1.07934,1.0796
1615552800000,1.0796,1.07991,1.07958,1.07974
1615553100000,1.07977,1.0799,1.07956,1.07975
1615553400000,1.07977,1.08007,1.07964,1.07988
1615553700000,1.07989,1.08003,1.07985,1.07995
1615554000000,1.07995,1.0801,1.07985,1.08008
1615554300000,1.08009,1.08022,1.07994,1.07995
1615554600000,1.07994,1.08048,1.07994,1.08039
1615554900000,1.08038,1.08042,1.08014,1.08024
1615555200000,1.08025,1.08044,1.08017,1.08021
1615555500000,1.08019,1.08033,1.07995,1.07995
1615555800000,1.07999,1.08022,1.07971,1.07971
1615556100000,1.07971,1.08025,1.07963,1.08017
1615556400000,1.08017,1.08043,1.08011,1.08023
1615556700000,1.08023,1.08045,1.07992,1.08024
1615557000000,1.08023,1.08035,1.07989,1.08022
1615557300000,1.0802,1.08024,1.07987,1.07998
1615557600000,1.07999,1.08035,1.07996,1.08027
1615557900000,1.08028,1.08066,1.0802,1.08027
1615558200000,1.08029,1.08043,1.08007,1.08031
1615558500000,1.0803,1.08065,1.08012,1.08022
1615558800000,1.0802,1.08031,1.07986,1.0802
1615559100000,1.08018,1.08027,1.07998,1.0802
1615559400000,1.08024,1.08045,1.08006,1.08041
1615559700000,1.08042,1.08056,1.07986,1.08021
1615560000000,1.08022,1.08048,1.08003,1.08026
1615560300000,1.08027,1.08031,1.07962,1.07992
1615560600000,1.07991,1.0802,1.07978,1.08016
1615560900000,1.08015,1.08066,1.08009,1.08059
1615561200000,1.0806,1.08067,1.08038,1.08046
1615561500000,1.08046,1.0809,1.08037,1.08053
1615561800000,1.0805,1.08057,1.08038,1.08056
1615562100000,1.08055,1.08074,1.08047,1.08056
1615562400000,1.08053,1.0808,1.08044,1.08076
1615562700000,1.08079,1.08079,1.08002,1.08007
1615563000000,1.08007,1.0803,1.07988,1.07989
1615563300000,1.07987,1.08017,1.07978,1.08
1615563600000,1.08002,1.08008,1.07984,1.07996
1615563900000,1.07997,1.08002,1.07978,1.08
1615564200000,1.08002,1.08034,1.07988,1.08028
1615564500000,1.08029,1.0807,1.08029,1.08041
1615564800000,1.08039,1.08078,1.08033,1.08068
1615565100000,1.08067,1.08075,1.08051,1.08067
1615565400000,1.08066,1.08086,1.08059,1.08078
1615565700000,1.08077,1.08094,1.08072,1.08086
1615566000000,1.08087,1.08093,1.08076,1.08086
1615566300000,1.08089,1.08118,1.08086,1.08104
1615566600000,1.08106,1.08106,1.08078,1.08084
1615566900000,1.08082,1.08118,1.08072,1.08106
1615567200000,1.08106,1.08116,1.0809,1.081
1615567500000,1.08106,1.08127,1.08098,1.08116
1615567800000,1.08117,1.08131,1.08111,1.08123
1615568100000,1.0812,1.0813,1.0812,1.08123
